source	target	is_directed	is_stimulation	is_inhibition	dip_url
4005	4301	0	0	0	NA
4301	25945	1	0	0	NA
4301	5819	1	0	0	NA
4301	2051	1	0	0	NA
4301	5818	1	0	0	NA
4301	2045	1	0	0	NA
4301	2049	1	0	0	NA
4301	6016	1	1	0	NA
1215	4312	1	0	0	NA
4312	2920	1	0	0	NA
4312	5473	1	0	0	NA
4312	6354	1	0	0	NA
4312	12	1	0	0	NA
4312	682	0	0	0	NA
9531	3308	0	0	0	NA
7410	392	1	1	0	NA
5644	2150	1	1	0	NA
2147	2150	1	1	0	NA
5340	2150	1	1	0	NA
2150	10959	0	0	0	NA
2150	6768	0	0	0	NA
340061	81502	1	0	0	NA
81502	11236	0	0	0	NA
78986	22920	1	0	0	NA
79132	6780	1	0	0	NA
22794	6780	0	0	0	NA
51534	51510	0	0	0	NA
135	7375	0	0	0	NA
5684	3087	0	0	0	NA
51554	6357	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10559
240	23406	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=60420
3959	27180	0	0	0	NA
3845	9770	1	0	0	NA
8431	2494	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=189845
2043	25791	1	1	0	NA
1943	2043	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102506
1949	2043	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=191997
1942	2043	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102508
1945	2043	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102509
1944	2043	1	1	0	NA
5800	2043	1	0	0	NA
340061	3433	1	0	0	NA
650	658	1	0	0	NA
25805	658	1	1	0	NA
4091	658	1	1	0	NA
659	658	1	1	0	NA
93	658	1	1	0	NA
9241	658	1	0	1	NA
27302	658	1	0	0	NA
269	658	1	1	0	NA
658	10617	1	0	0	NA
7205	4739	1	0	0	NA
4739	27292	0	0	0	NA
6815	23589	0	0	0	NA
5034	29979	0	0	0	NA
5664	29979	0	0	0	NA
961	29979	0	0	0	NA
2060	29979	0	0	0	NA
4681	29979	0	0	0	NA
100532736	29979	0	0	0	NA
374768	29979	0	0	0	NA
8260	5721	0	0	0	NA
51384	6259	1	1	0	NA
8440	1948	0	0	0	NA
5863	5908	1	0	0	NA
5910	5908	1	1	0	NA
50619	5908	1	1	0	NA
55914	1315	1	0	0	NA
3135	1315	0	0	0	NA
1315	375	0	0	0	NA
5063	800	1	0	1	NA
4638	800	1	0	1	NA
340061	3428	1	0	0	NA
3428	115004	0	0	0	NA
5034	283208	0	0	0	NA
2870	4771	1	0	0	NA
4771	6711	0	0	0	NA
4771	6895	0	0	0	NA
4771	23560	0	0	0	NA
4771	27352	0	0	0	NA
4771	57820	0	0	0	NA
4771	9730	0	0	0	NA
22907	79132	1	0	0	NA
79132	22907	1	0	0	NA
8809	8807	1	0	0	NA
9049	9804	0	0	0	NA
9049	5138	0	0	0	NA
3845	5293	1	1	0	NA
5293	6876	0	0	0	NA
5293	8503	1	0	0	NA
23097	5293	1	0	0	NA
7026	6257	1	1	0	NA
6257	7026	1	1	0	NA
7067	7026	1	1	0	NA
7026	7067	1	1	0	NA
7026	7025	1	1	0	NA
64750	6498	1	1	1	NA
6497	6498	0	0	0	NA
23764	7841	1	0	0	NA
400	7841	0	0	0	NA
375	7841	0	0	0	NA
1936	3895	0	0	0	NA
8431	7376	1	1	0	NA
8431	6257	1	1	0	NA
8431	7067	1	1	0	NA
8431	2100	1	1	0	NA
2100	8431	1	1	0	NA
8431	3172	1	1	0	NA
8431	2104	1	1	0	NA
8431	7068	1	1	0	NA
8431	10062	1	1	0	NA
8431	5915	1	1	0	NA
8431	3175	0	0	0	NA
1739	6300	1	0	0	NA
55914	6300	1	0	0	NA
6300	8751	1	0	0	NA
5774	6300	1	0	0	NA
6300	5774	1	0	0	NA
6300	51035	1	0	0	NA
6300	92241	1	0	0	NA
3662	50619	0	0	0	NA
946	3952	1	0	0	NA
8778	3952	1	0	0	NA
945	3952	1	0	0	NA
2	3952	0	0	0	NA
3952	7349	0	0	0	NA
10910	91662	1	0	0	NA
5871	5554	1	0	0	NA
5871	5555	1	0	0	NA
5871	6403	1	0	0	NA
10392	7205	1	0	0	NA
8533	10392	1	0	0	NA
10392	10910	1	0	0	NA
10910	10392	1	1	0	NA
10392	9744	1	0	0	NA
2873	10392	1	0	0	NA
50813	10392	1	0	0	NA
10920	10392	1	0	0	NA
10392	140596	1	1	0	NA
10392	503618	1	1	0	NA
80196	10392	0	0	0	NA
1796	25780	1	1	0	NA
202559	25780	0	0	0	NA
1948	25780	1	1	0	NA
5753	55620	1	1	0	NA
5753	10657	1	1	0	NA
5753	688	1	0	0	NA
5753	8536	1	0	0	NA
5753	394	1	1	0	NA
5753	116985	1	0	0	NA
5753	5150	1	0	0	NA
3455	5094	1	0	0	NA
6428	5094	0	0	0	NA
7555	5094	0	0	0	NA
5218	8407	1	0	0	NA
7454	4928	1	0	0	NA
7454	3837	1	0	0	NA
7454	3839	1	0	0	NA
7454	81	1	0	0	NA
7454	10097	1	1	0	NA
7454	3836	1	0	0	NA
7454	1434	1	0	0	NA
7454	3840	1	0	0	NA
728	7454	0	0	0	NA
1459	7454	1	1	0	NA
5782	7454	1	0	1	NA
1600	7454	0	0	0	NA
7454	147179	0	0	0	NA
7454	50618	0	0	0	NA
1896	60401	1	1	0	NA
3845	5291	1	1	0	NA
10488	10978	0	0	0	NA
8993	23640	0	0	0	NA
250	2822	0	0	0	NA
250	10026	0	0	0	NA
250	251	0	0	0	NA
5284	23234	1	0	0	NA
5284	5865	0	0	0	NA
3608	3609	1	0	0	NA
2266	3678	1	0	0	NA
3678	3694	1	0	0	NA
2243	3678	1	0	0	NA
3678	3690	1	0	0	NA
2200	3678	1	0	0	NA
1490	3678	1	0	0	NA
2244	3678	1	0	0	NA
3439	1380	1	0	0	NA
3447	1380	1	0	0	NA
1380	3439	1	0	0	NA
1380	3447	1	0	0	NA
3439	3455	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10916
3447	3455	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10916
7170	7111	0	0	0	NA
55534	4855	1	1	0	NA
4855	55534	1	1	0	NA
6647	3308	0	0	0	NA
6647	150684	0	0	0	NA
6647	3735	0	0	0	NA
6647	64714	0	0	0	NA
6647	25897	0	0	0	NA
6647	3212	0	0	0	NA
5921	5906	0	0	0	NA
5921	10146	0	0	0	NA
309	5921	0	0	0	NA
8774	26056	0	0	0	NA
6738	26056	0	0	0	NA
7205	705	1	0	0	NA
2022	7205	1	0	0	NA
54472	7205	1	0	0	NA
7205	9170	1	0	0	NA
9170	7205	1	1	0	NA
4956	7205	0	0	0	NA
2719	975	1	0	0	NA
975	7036	0	0	0	NA
975	93185	0	0	0	NA
975	153443	0	0	0	NA
3004	4201	0	0	0	NA
8021	57122	0	0	0	NA
56924	29993	1	0	0	NA
106821730	29993	1	0	0	NA
3050	3043	0	0	0	NA
3308	79004	0	0	0	NA
3308	10910	1	0	0	NA
10910	3308	1	0	0	NA
3308	83596	0	0	0	NA
3308	5930	0	0	0	NA
3308	85363	0	0	0	NA
3308	134266	0	0	0	NA
23234	3579	1	0	0	NA
23234	2532	1	0	0	NA
8809	11141	1	0	0	NA
11141	8809	1	0	0	NA
933	1173	0	0	0	NA
116143	79657	0	0	0	NA
10783	4928	1	0	0	NA
7409	6850	1	1	0	NA
6850	7409	1	1	0	NA
7409	10657	0	0	0	NA
7409	10750	1	1	0	NA
10461	7409	1	1	0	NA
7409	6503	0	0	0	NA
6285	7409	0	0	0	NA
7409	8639	0	0	0	NA
55914	29	1	0	0	NA
132320	6336	0	0	0	NA
56288	84612	1	0	0	NA
56288	50848	1	1	0	NA
50848	56288	1	0	0	NA
1003	56288	1	0	0	NA
1948	2047	1	0	0	NA
2047	2051	1	0	0	NA
1947	2047	1	1	0	NA
340061	997	1	0	0	NA
997	23462	0	0	0	NA
1859	997	1	0	0	NA
7317	997	0	0	0	NA
997	22809	0	0	0	NA
9755	9513	1	0	0	NA
2006	5657	0	0	0	NA
9547	5657	0	0	0	NA
5657	1992	0	0	0	NA
63941	56301	0	0	0	NA
63941	321	0	0	0	NA
10209	63941	0	0	0	NA
55914	2905	1	0	0	NA
9229	2905	0	0	0	NA
1634	2200	0	0	0	NA
1634	1289	0	0	0	NA
1634	5320	0	0	0	NA
712	1634	0	0	0	NA
1634	7373	0	0	0	NA
5074	7490	1	0	1	NA
5074	26574	0	0	0	NA
29844	5074	0	0	0	NA
94	2022	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=11080
27302	2022	1	0	0	NA
2658	2022	1	0	0	NA
5531	8815	1	1	0	NA
55914	8815	1	0	0	NA
7443	8815	1	0	1	NA
7444	8815	1	0	1	NA
1406	8815	0	0	0	NA
8815	7112	0	0	0	NA
150465	7278	1	0	1	NA
150465	113457	1	0	1	NA
9698	9337	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=57094
7791	9501	0	0	0	NA
5093	57215	0	0	0	NA
55851	6259	1	1	0	NA
51107	55851	1	1	0	NA
83464	55851	1	1	0	NA
2512	55851	0	0	0	NA
3560	8662	0	0	0	NA
9146	3560	0	0	0	NA
3560	1154	1	0	0	NA
3559	3560	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=758
3560	3559	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=758
63893	4091	1	0	1	NA
150465	84790	1	0	1	NA
996	3226	0	0	0	NA
996	286151	0	0	0	NA
5495	4478	1	0	0	NA
5495	1068	1	0	0	NA
79602	26060	1	1	0	NA
51094	26060	1	1	0	NA
4952	26060	0	0	0	NA
81848	10253	1	0	0	NA
81848	7016	1	0	1	NA
89780	6259	1	1	0	NA
6259	8325	1	1	0	NA
6259	11140	0	0	0	NA
396	79589	0	0	0	NA
3636	2318	0	0	0	NA
3636	2213	0	0	0	NA
5906	274	1	0	0	NA
274	6249	0	0	0	NA
274	4534	0	0	0	NA
274	8723	0	0	0	NA
50604	53833	1	1	0	NA
50604	58985	1	1	0	NA
2185	7041	1	1	0	NA
7041	130271	0	0	0	NA
4488	23013	1	1	0	NA
4091	90	1	1	0	NA
659	90	1	1	0	NA
93	90	1	1	0	NA
92	90	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=566
268	90	1	0	0	NA
2658	90	1	0	0	NA
269	90	1	1	0	NA
89780	8325	1	1	0	NA
89780	8324	1	1	0	NA
89780	8321	1	1	0	NA
89780	8323	1	1	0	NA
2239	89780	1	1	0	NA
89780	147495	1	0	0	NA
1235	6364	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10419
6364	1235	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10419
2257	6329	1	0	1	NA
55914	6329	1	0	0	NA
2256	6329	1	0	1	NA
2259	6329	1	0	1	NA
2258	6329	1	0	1	NA
3839	3837	0	0	0	NA
5744	3837	0	0	0	NA
10073	3837	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=191625
3837	25909	0	0	0	NA
156	30818	1	0	0	NA
156	6915	1	0	1	NA
156	4160	1	0	1	NA
156	728	1	0	0	NA
156	4985	1	0	1	NA
156	1812	1	0	0	NA
156	150	1	0	0	NA
156	1129	1	0	1	NA
156	1212	1	0	0	NA
156	5148	1	1	0	NA
156	3269	1	0	0	NA
156	6181	1	1	0	NA
156	3385	1	0	0	NA
156	10381	1	0	0	NA
156	2357	1	0	0	NA
156	6303	1	0	0	NA
6279	6280	0	0	0	NA
6257	7376	1	1	0	NA
7376	6257	1	1	0	NA
94	7376	0	0	0	NA
1149	7376	0	0	0	NA
340061	81037	1	0	0	NA
389432	51741	0	0	0	NA
51182	27000	0	0	0	NA
5916	6257	1	1	0	NA
6257	5916	1	1	0	NA
7067	5916	1	1	0	NA
5916	7067	1	1	0	NA
2962	5916	1	0	0	NA
4486	7529	1	1	0	NA
4486	10750	1	1	0	NA
5045	4486	0	0	0	NA
1132	1917	1	1	0	NA
1917	120892	0	0	0	NA
5906	5147	1	0	0	NA
5906	660	1	0	0	NA
5906	6924	1	0	0	NA
5910	5906	1	1	0	NA
50619	5906	1	1	0	NA
5906	22821	0	0	0	NA
3839	1104	0	0	0	NA
10344	1524	1	1	0	NA
374	7490	0	0	0	NA
374	116143	0	0	0	NA
2936	4951	0	0	0	NA
6403	5806	0	0	0	NA
5806	3075	1	1	0	NA
5340	5806	0	0	0	NA
5806	2220	0	0	0	NA
712	5806	0	0	0	NA
5806	3700	0	0	0	NA
5585	51776	1	1	0	NA
650	7042	0	0	0	NA
650	249	1	1	0	NA
650	659	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10073
650	93	1	1	0	NA
650	10097	1	1	0	NA
650	92	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10672
9241	650	1	0	1	NA
650	429	0	0	0	NA
650	148738	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=199291
5216	1215	0	0	0	NA
12	1215	0	0	0	NA
9	5511	0	0	0	NA
29949	53833	1	1	0	NA
2318	165904	0	0	0	NA
2318	58529	0	0	0	NA
2318	90102	0	0	0	NA
2318	339855	0	0	0	NA
7178	1936	0	0	0	NA
7178	8848	0	0	0	NA
2317	7253	0	0	0	NA
7252	7253	1	1	0	NA
170589	7253	1	1	0	NA
1654	8662	1	0	0	NA
10494	83605	1	0	0	NA
5782	9815	1	0	1	NA
10084	51729	0	0	0	NA
718	1380	0	0	0	NA
1380	29109	0	0	0	NA
309	1380	0	0	0	NA
1378	1380	0	0	0	NA
2208	1380	0	0	0	NA
567	2923	1	0	0	NA
6891	2923	1	0	0	NA
6892	2923	1	0	0	NA
2923	6892	1	0	0	NA
9601	2923	1	0	0	NA
2923	6559	0	0	0	NA
2923	121506	0	0	0	NA
7096	10333	1	0	0	NA
124220	10333	1	0	0	NA
6850	1080	1	0	0	NA
6850	7277	1	1	0	NA
6850	5208	1	0	0	NA
6850	2185	1	1	0	NA
6850	7846	1	1	0	NA
6850	7462	1	1	0	NA
6850	493	1	0	0	NA
6850	11184	1	1	0	NA
6850	1845	1	1	0	NA
6850	9672	1	0	0	NA
6850	5450	0	0	0	NA
7283	6850	0	0	0	NA
6850	3690	1	1	0	NA
6850	8674	1	0	0	NA
6850	84959	0	0	0	NA
6850	8395	1	0	0	NA
6850	6452	1	1	0	NA
6850	109	1	0	0	NA
6850	10320	1	1	0	NA
6850	6521	1	1	0	NA
6850	397	1	0	0	NA
6850	29760	1	1	0	NA
6850	257144	1	0	0	NA
6850	9046	1	0	0	NA
6850	5030	1	0	0	NA
6850	9103	1	0	0	NA
6850	10293	0	0	0	NA
1084	6850	0	0	0	NA
84870	8325	1	0	0	NA
150465	10376	1	0	1	NA
10376	10381	0	0	0	NA
10376	7803	0	0	0	NA
10376	54617	0	0	0	NA
10241	9755	1	0	0	NA
3964	10241	0	0	0	NA
3178	23157	0	0	0	NA
3178	6294	0	0	0	NA
3178	8106	0	0	0	NA
150290	3921	1	1	0	NA
773	56252	1	0	0	NA
25805	94	1	1	0	NA
3624	25805	1	1	0	NA
3625	25805	1	1	0	NA
8525	10125	1	0	0	NA
54212	8525	1	0	0	NA
8525	81609	0	0	0	NA
23162	3831	1	0	0	NA
5562	3831	1	0	0	NA
3831	4956	0	0	0	NA
3831	23207	0	0	0	NA
55914	1501	1	0	0	NA
1501	55914	1	1	0	NA
1501	1003	1	1	0	NA
9863	1501	1	0	0	NA
1501	1001	1	1	0	NA
3009	50943	0	0	0	NA
50943	64375	0	0	0	NA
1080	150684	0	0	0	NA
6558	150684	0	0	0	NA
149951	150684	0	0	0	NA
6339	150684	0	0	0	NA
79132	55602	1	0	0	NA
79132	22803	1	0	0	NA
79132	27067	1	0	0	NA
58985	53833	1	0	0	NA
128178	10913	0	0	0	NA
284	7075	1	1	0	NA
23020	10594	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=198797
23020	10285	0	0	0	NA
3741	1739	0	0	0	NA
55914	3741	1	0	0	NA
3737	3741	0	0	0	NA
7067	6257	1	1	0	NA
6257	7067	1	1	0	NA
7068	6257	1	1	0	NA
6257	7068	1	1	0	NA
5915	6257	1	1	0	NA
6257	5915	1	1	0	NA
6257	7025	1	1	0	NA
6257	4929	1	1	0	NA
5764	5787	1	0	0	NA
5787	238	1	1	1	NA
5787	260425	0	0	0	NA
5787	3371	0	0	0	NA
818	8682	1	0	0	NA
4179	27347	0	0	0	NA
9175	10935	1	0	0	NA
10935	120892	0	0	0	NA
3191	3181	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=191967
6625	3181	0	0	0	NA
3181	5935	0	0	0	NA
3549	50937	1	0	0	NA
7188	4296	1	0	0	NA
3702	89790	1	1	0	NA
79083	4644	0	0	0	NA
10612	4644	0	0	0	NA
23321	4644	0	0	0	NA
8883	9039	0	0	0	NA
5216	1002	1	1	0	NA
2266	7448	1	0	1	NA
2266	3690	0	0	0	NA
2266	7450	1	0	1	NA
2266	3685	1	0	0	NA
2266	2165	0	0	0	NA
8324	2778	1	1	0	NA
2778	107	1	1	0	NA
5732	2778	1	1	0	NA
3105	2778	0	0	0	NA
2778	5729	0	0	0	NA
2778	55188	0	0	0	NA
2778	23161	0	0	0	NA
773	389677	1	0	0	NA
773	3912	1	0	0	NA
773	347733	1	0	0	NA
3043	3039	0	0	0	NA
3043	3040	0	0	0	NA
3240	3039	1	0	1	NA
3240	3040	1	0	1	NA
410	3039	1	1	0	NA
410	3040	1	1	0	NA
3039	9332	1	1	0	NA
3040	9332	1	1	0	NA
51327	3039	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=63984
51327	3040	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=63984
3163	3039	1	0	1	NA
3163	3040	1	0	1	NA
1368	3039	0	0	0	NA
1368	3040	0	0	0	NA
3046	3039	0	0	0	NA
3046	3040	0	0	0	NA
3048	3039	0	0	0	NA
3048	3040	0	0	0	NA
7096	170506	1	0	0	NA
5757	7433	0	0	0	NA
26471	5757	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=197490
23109	23286	0	0	0	NA
55914	2977	1	0	0	NA
4291	8533	1	1	0	NA
6242	57120	0	0	0	NA
30851	6242	1	0	0	NA
4314	1839	1	1	0	NA
928	1839	0	0	0	NA
4898	1839	0	0	0	NA
9159	2005	1	1	0	NA
335	506	0	0	0	NA
19	335	1	1	0	NA
335	19	1	1	0	NA
3240	335	1	1	0	NA
335	3931	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=59101
335	348	1	1	0	NA
335	949	0	0	0	NA
335	5444	0	0	0	NA
335	1071	0	0	0	NA
8542	335	0	0	0	NA
10657	5913	0	0	0	NA
56034	5156	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187644
5156	2241	1	0	0	NA
5156	3737	1	0	0	NA
9149	9150	1	0	0	NA
9149	23451	1	0	0	NA
57120	2786	1	0	0	NA
57120	1080	1	0	1	NA
19	57120	0	0	0	NA
22871	57120	0	0	0	NA
57120	153	1	0	1	NA
57120	1182	1	0	0	NA
10228	57120	0	0	0	NA
10675	57120	0	0	0	NA
2915	57120	0	0	0	NA
6285	79026	0	0	0	NA
6624	5365	0	0	0	NA
8741	608	1	1	0	NA
340061	91304	1	0	0	NA
2317	2811	0	0	0	NA
2317	54751	0	0	0	NA
5562	1080	1	0	0	NA
1080	821	0	0	0	NA
1080	5174	0	0	0	NA
1080	5867	0	0	0	NA
1080	9100	0	0	0	NA
1080	5873	0	0	0	NA
1080	116369	0	0	0	NA
1080	9482	0	0	0	NA
1080	10952	0	0	0	NA
1080	115019	0	0	0	NA
1080	55107	0	0	0	NA
8536	2206	1	0	0	NA
2869	6623	1	0	0	NA
6623	2319	0	0	0	NA
5998	1947	0	0	0	NA
506	51024	0	0	0	NA
64750	659	1	0	1	NA
688	64750	0	0	0	NA
64750	51132	0	0	0	NA
9802	64750	0	0	0	NA
55914	8884	1	0	0	NA
213	4036	0	0	0	NA
348	213	0	0	0	NA
5950	213	0	0	0	NA
213	5552	0	0	0	NA
213	2217	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=59398
8029	213	0	0	0	NA
213	5444	0	0	0	NA
5764	238	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10770
5764	5803	1	1	0	NA
64170	1535	1	0	0	NA
64170	7529	1	0	0	NA
55223	64170	0	0	0	NA
5562	10014	1	0	1	NA
23683	10014	1	0	0	NA
8536	10014	1	1	1	NA
814	10014	1	0	1	NA
818	10014	1	0	1	NA
54880	10014	1	1	0	NA
10014	4208	1	0	1	NA
57763	10014	0	0	0	NA
7480	8321	1	1	0	NA
9567	4035	0	0	0	NA
2	7042	1	0	0	NA
2569	8887	0	0	0	NA
340061	1650	1	0	0	NA
10469	64834	0	0	0	NA
249	8329	1	0	0	NA
249	8330	1	0	0	NA
249	8332	1	0	0	NA
249	8336	1	0	0	NA
249	8969	1	0	0	NA
340061	79143	1	0	0	NA
171546	79143	0	0	0	NA
4091	57162	1	1	0	NA
57154	4091	1	1	1	NA
5613	4091	1	0	0	NA
4091	10140	0	0	0	NA
1739	493	1	0	0	NA
1739	55872	1	0	0	NA
1739	2897	1	0	1	NA
1739	3768	0	0	0	NA
65993	1739	0	0	0	NA
1739	93643	0	0	0	NA
3763	1739	0	0	0	NA
4005	8861	0	0	0	NA
2078	4005	0	0	0	NA
4005	84707	0	0	0	NA
4005	1998	0	0	0	NA
10295	593	1	0	1	NA
10818	10750	1	1	0	NA
120892	4478	1	1	0	NA
4478	3385	0	0	0	NA
4478	6404	0	0	0	NA
6793	4478	1	0	1	NA
4478	22918	0	0	0	NA
7337	51079	0	0	0	NA
10562	51079	0	0	0	NA
6655	3845	1	1	0	NA
6655	10152	0	0	0	NA
81030	55737	1	0	0	NA
8724	55737	0	0	0	NA
112936	55737	0	0	0	NA
55737	738	0	0	0	NA
55737	51699	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=191007
9559	55737	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=57075
6363	51554	1	0	0	NA
6370	51554	1	0	0	NA
51554	10850	0	0	0	NA
10563	51554	1	0	0	NA
150465	7277	1	0	1	NA
23295	7277	0	0	0	NA
10286	10153	0	0	0	NA
10153	10602	0	0	0	NA
9961	143	0	0	0	NA
9961	7011	0	0	0	NA
5915	7067	1	1	0	NA
7067	5915	1	1	0	NA
7067	2959	0	0	0	NA
7067	23421	0	0	0	NA
9321	7067	1	1	0	NA
7067	6258	0	0	0	NA
7096	1892	1	0	0	NA
9146	2263	0	0	0	NA
9146	81	0	0	0	NA
9146	27043	0	0	0	NA
9146	7251	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=70188
387521	9146	0	0	0	NA
387522	9146	0	0	0	NA
9146	22906	0	0	0	NA
9146	6642	0	0	0	NA
9146	25852	0	0	0	NA
9146	7314	0	0	0	NA
6278	2171	0	0	0	NA
92345	55651	0	0	0	NA
55651	54433	0	0	0	NA
55505	55651	0	0	0	NA
57154	659	1	0	1	NA
50855	57154	1	1	0	NA
23229	57154	0	0	0	NA
7466	57154	0	0	0	NA
5532	5502	1	0	0	NA
5532	4744	1	0	0	NA
5532	7942	1	1	0	NA
5532	821	1	0	0	NA
5532	10059	1	1	0	NA
5532	54434	1	0	0	NA
5532	2571	1	0	0	NA
8912	5532	0	0	0	NA
5532	2572	1	0	0	NA
5532	6554	1	0	0	NA
5532	51778	0	0	0	NA
22954	340061	1	0	0	NA
22954	84662	0	0	0	NA
22954	10152	0	0	0	NA
6548	7529	0	0	0	NA
7529	1859	0	0	0	NA
7529	9846	0	0	0	NA
9064	7529	1	0	0	NA
7529	5140	0	0	0	NA
7529	6733	1	0	1	NA
7529	54434	0	0	0	NA
7529	53616	0	0	0	NA
7529	55893	0	0	0	NA
23643	729238	1	0	0	NA
51295	51103	1	0	0	NA
51103	51295	1	0	0	NA
286827	51295	0	0	0	NA
2246	2261	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=6040;http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=6039
8823	2261	1	1	0	NA
9965	2261	1	1	0	NA
3805	54476	0	0	0	NA
8822	2263	1	1	0	NA
6737	8833	1	0	1	NA
6737	2213	0	0	0	NA
6737	167227	0	0	0	NA
6738	6737	0	0	0	NA
2203	6737	0	0	0	NA
6737	54557	0	0	0	NA
8125	6310	0	0	0	NA
6310	23152	0	0	0	NA
6310	56893	0	0	0	NA
10608	140290	0	0	0	NA
1488	30818	0	0	0	NA
30818	3750	1	0	1	NA
1390	30818	1	0	1	NA
1201	30818	0	0	0	NA
5664	2274	0	0	0	NA
51107	5664	1	1	0	NA
83464	5664	1	1	0	NA
23157	4735	0	0	0	NA
124404	23157	1	0	1	NA
382	23162	1	0	0	NA
23162	4296	1	1	0	NA
1639	23162	1	0	0	NA
1236	6363	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10391
6363	1236	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10391
10253	10251	1	0	0	NA
1859	10253	1	0	1	NA
5321	10938	0	0	0	NA
5322	5321	0	0	0	NA
23235	23373	1	0	0	NA
8817	2263	1	1	0	NA
2246	2263	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=5753
2263	10750	1	1	0	NA
8823	2263	1	1	0	NA
27006	2263	1	1	0	NA
1845	2263	1	0	0	NA
2250	2263	1	1	0	NA
9965	2263	1	1	0	NA
10211	53635	0	0	0	NA
10211	58157	0	0	0	NA
257397	10616	1	0	0	NA
10616	257397	1	0	0	NA
55072	10616	0	0	0	NA
3658	10616	0	0	0	NA
5788	23193	0	0	0	NA
2	567	0	0	0	NA
2	3931	0	0	0	NA
2	348	0	0	0	NA
2	309	0	0	0	NA
2	8728	0	0	0	NA
2	5047	0	0	0	NA
2	1990	0	0	0	NA
2	259	0	0	0	NA
2	1510	0	0	0	NA
4704	9093	0	0	0	NA
5428	9093	0	0	0	NA
80196	9093	0	0	0	NA
5700	10210	0	0	0	NA
6314	5700	0	0	0	NA
55914	4163	1	0	0	NA
5567	4607	1	1	0	NA
2920	3579	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10568
3577	3579	1	0	0	NA
3579	2972	1	0	0	NA
5473	3579	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10574
2921	3579	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10569
6374	3579	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10571
2919	3579	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10495
3579	2890	0	0	0	NA
55671	5531	1	1	0	NA
9755	84129	1	0	0	NA
10342	89866	1	1	0	NA
55128	10342	0	0	0	NA
4306	7251	0	0	0	NA
10910	55655	1	0	0	NA
6548	54997	0	0	0	NA
81030	1488	1	0	0	NA
81030	27143	1	0	0	NA
81030	9658	1	0	0	NA
660	7429	1	0	0	NA
55914	19	1	0	0	NA
19	50944	0	0	0	NA
